listing_id,title,description,address,detail_url,department_slug,department,department_real,city,neighborhood,locality,zone,latitude,longitude,price_cop,admin_fee_cop,bedrooms,bathrooms,area_m2,area_built_m2,stratum,floor,floors_count,antiquity,construction_year,garages,amenities,is_new_project,owner_type,owner_name,image_count,main_image_url,listing_created_at,listing_updated_at,source_page,scraped_at,run_started_at
193175244,"Apartamento en Venta en Balmoral, Bogotá","En venta, amplio apartamento ubicado en el conjunto residencial Torres de Bella Vista, en la ciudad de Bogotá, Colombia. Esta propiedad cuenta con 3 habitaciones, 2 baños, cocina integral, cuarto de lavado, estudio/oficina, calentador, ascensor, citófono, cancha deportiva, circuito cerrado de tv, jardín, zonas verdes y estacionamiento de visitantes. Además, ofrece seguridad 24 horas con personal privado, salón social, zonas infantiles y portero. Esta propiedad se encuentra en el piso 19 del edificio, con dirección en barrio El Ensueño, en el distrito de Ciudad Bolívar. Una excelente oportunidad de inversión en un fraccionamiento privado con todas las comodidades y servicios necesarios para una vida cómoda y segura.",Transversal 70g #63-0,https://www.fincaraiz.com.co/apartamento-en-venta-en-balmoral-bogota/193175244,resto-de-colombia,Resto de Colombia,"Bogotá, d.c.",Bogotá,Balmoral,Ciudad bolivar,Zona sur,4.5887053,-74.1632202,235000000,147000,3,2,54,54,0,,0,3,,0,Ascensor; Cancha de Baloncesto; Citófono; Cocina Integral; Estudio; Salón de Juegos,False,inmobiliaria,Tu360Inmobiliario ,8,https://cdn2.infocasas.com.uy/repo/img/69f4cf376f533_infocdn__picture-c8bdb7c2d74b40daa2638a0660365b6ejpeg.jpeg,2025-12-05,2026-06-13,1707,2026-07-25T21:18:27.326408+00:00,2026-07-24T10:12:09.128413+00:00
193245959,"Apartamento en Venta en Urbanizacion la flora, Cali","WEB: 123886 SE VENDE HERMOSO APARTAMENTO, en el exclusivo sector de la ciudad al norte de Cali, barrio la flora, listo para COMPRAR, full acabados, unidad residencial NORDIKA, 1er  piso, con doble ascensor, consta de sala comedor, amplio balcón, con malla de seguridad para niños y mascotas, cocinan integral, barra tipo americana, extractor de olores, horno, muebles de almacenamiento,  zona de ropas, patio , con todas las conexiones, estudio,  3 habitaciones todas con closet, principal con baño y Vestier y balcón ,piso en cerámica ,luces led,  parqueadero cubierto lineal #108 , deposito # 102, la unidad consta de zona de juegos para niños, piscina para adultos y niños, turco, jacuzzi, gym, salon social, cancha multiple, shut de basura, portería , camaras, vigilancia 24 /7, cerca eléctrica,  cómodas vias de acceso, cerca de price mart, menga, super mercados y varias zonas comerciales, cine, gym, canchas, peluquerías, spa, apto para la familia y mucho más, agéndate ya mismo con nosotros",Avenida 4B # 52N - 53,https://www.fincaraiz.com.co/apartamento-en-venta-en-urbanizacion-la-flora-cali/193245959,resto-de-colombia,Resto de Colombia,Valle del cauca,Cali,Urbanizacion la flora,,Zona Norte,3.488755347931,-76.5204604864,520000000,0,3,3,105,105,5,0,0,2,,2,Ascensor; Balcón; Canchas Deportivas; Cerca centro comercial; Citófono; Closet; Cocina Equipada; Cocina Integral; Cocina tipo Americano; Gimnasio; Instalación de gas; Piscina; Salón Comunal; Sauna / Turco / Jacuzzi; Shut de basura; Sobre vía principal; Trans. Público cercano; Vista panorámica; Zona Comercial; Zona Infantil; Zona Residencial,False,inmobiliaria,BIENCO SAS,30,https://cdn2.infocasas.com.uy/repo/img/695bce97ecada_infocdn__123886-1-1767398882jpg.jpg,2026-01-05,2026-06-13,1707,2026-07-25T21:18:27.326457+00:00,2026-07-24T10:12:09.128413+00:00
193341227,"Apartamento en Venta en El refugio, Bogotá","Se Vende apartamento en el barrio Chico Alto, con un área de 333M2, los cuales son 4 habitaciones 4 baños, sala comedor, biblioteca, estudio,  hall de entrada, baño social, cocina integral, zona de lavandería,  cuarto y baño de servicio, terraza cubierta en la habitación principal y balcón amplio que da a las zonas sociales, cuenta con panales para la calefacción, vias de acceso como la cll 92 av. circunvalar entre otras.",TV 91 # 3 - 71,https://www.fincaraiz.com.co/apartamento-en-venta-en-el-refugio-bogota/193341227,resto-de-colombia,Resto de Colombia,"Bogotá, d.c.",Bogotá,El refugio,,Zona nororiental,4.6688476,-74.0401475,3800000000,2800000,4,4,333,333,6,5,0,5,,4,Alarma; Ascensor; Balcón; Calentador; Chimenea; Circuito cerrado de TV; Citófono; Closet; Cocina Integral; Cocina tipo Americano; Colegios / Universidades; Comedor auxiliar; Cuarto de servicio; Cómodas vias de acceso; Depósito / Bodega; En Edificio; En zona residencial; Escalera de Emergencia; Estudio; Garaje(s); Instalación de gas; Parqueadero interno; Parqueadero Visitantes; Parques cercanos; Piso en Baldosa /  Mármol; Piso en Madera; Portería / Recepción; Puerta de seguridad; Shut de basura; Sobre vía principal; Trans. Público cercano; Vigilancia 24x7; Vigilancia privada 24*7; Vista panorámica; Zona de lavandería; Zona Residencial,False,inmobiliaria,GRUPO EMPRESARIAL OIKOS S.A.S,30,https://cdn2.infocasas.com.uy/repo/img/69dfcedb4af74_infocdn__getfile.jpeg,2026-01-30,2026-06-13,1707,2026-07-25T21:18:27.326483+00:00,2026-07-24T10:12:09.128413+00:00
192497630,"Apartamento en Venta en Chico norte, Bogotá","Este Apartaestudio cuenta con 1 baño y una distribución eficiente, es un espacio que ofrece comodidad y funcionalidad. Sus acabados de alta calidad y su diseño moderno lo convierten en el lugar ideal para quienes buscan un estilo de vida urbano y sofisticado. Se entrega con acabados, un baño completo, y un moderno mueble decorado con luminaria LED que incluye, closet, escritorio, mueble de TV, y cocina.","Cl. 101 #14-55, Bogotá, Colombia",https://www.fincaraiz.com.co/apartamento-en-venta-en-chico-norte-bogota/192497630,resto-de-colombia,Resto de Colombia,"Bogotá, d.c.",Bogotá,Chico norte,Usaquen,Zona nororiental,4.6851881,-74.046792,385100000,0,1,1,31.19,,6,2,2,1,,0,Box / Deposito; Ascensor; Ascensor(es) inteligente(s); Bahía exterior de parqueo; Balcón; Barra estilo americano; Baño Auxiliar; Baño de Servicio; Baño Independiente; Baños comunales; Calentador; Canchas Deportivas; Cerca centro comercial; Cerca de Zona Urbana; Citófono; Closet; Cocina Integral; Cocina tipo Americano; Colegios / Universidades; Comedor; Comedor auxiliar; Control térmico; Disponibilidad WiFi; Edificio Inteligente; Edificio Inteligente; En conjunto cerrado; En zona residencial; Escaleras eléctricas; Garaje / Parqueadero(s); Garaje(s); Gimnasio; Hall de Alcobas; Instalación de gas; Locales comerciales; Panorámica un lado; Parqueadero a Nivel; Parques cercanos; Piso en Baldosa /  Mármol; Piso en cemento; Planta Eléctrica; Portería / Recepción; Pozo de agua natural; Salón Comunal; Salón de videoconferencias; Senderos ecológicos; Sensor de movimiento; Servicio de Internet; Servicio de Lavandería; Servicios independientes; Servicios Públicos; Shut de basura; Supermercados / C.Comerciales; Sístema de riego; Todos los Servicios; Trans. Público cercano; Ventilación Natural; Zona Campestre; Zona Comercial; Zona de BBQ; Zona de lavandería; Zona Infantil; Zona Residencial; Área Urbana,False,inmobiliaria,Engel & Völkers,6,https://cdn2.infocasas.com.uy/repo/img/6a28350e44ea0_infocdn__909629b6-555f-41a3-a325-d676c5563b78jpg.jpg,2025-06-06,2026-06-13,1707,2026-07-25T21:18:27.326504+00:00,2026-07-24T10:12:09.128413+00:00
192345752,"Apartamento en Venta en Villa del campo et. ii, Dosquebradas","cod 119869 Este apartamento es ideal para ti. Ubicado en una zona privilegiada de Risaralda, con una gran variedad de características que te harán sentir como en casa.

Amplia área  de 51 M2,  cuenta con 3 alcobas y 2 baños, lo que te brinda todo el espacio que necesitas para vivir cómodamente. parqueadero comunalpara tu vehículo siempre seguro y a tu disposición.

Admite mascotas, tu fiel compañero en casa mientras estás fuera. 

En el interior, encontrarás modernos armarios empotrados, Baño en la habitación principal es ideal para tener tu privacidad y comodidad garantizada

Acceso pavimentado, lo que facilita tu día a día y el acceso a otras zonas de la ciudad.  con un área social donde podrás compartir momentos con tus seres queridos o amigos y disfrutar de una tarde agradable. También cuenta con parques cercanos, perfectos para salir a caminar o hacer ejercicio al aire libre.

su portería te brinda la seguridad y tranquilidad que necesitas, ya que siempre habrá alguien disponible para recibir paquetes, visitas o atender cualquier petición que tengas.

En resumen, este apartamento en Dosquebradas lo tiene todo: comodidad, seguridad, espacio, modernidad y un ambiente agradable para ti y tus seres queridos. ¡No esperes más y contáctanos para conocer más sobre esta increíble oportunidad de vivienda en Colombia!",Carrera 10 #69 -50,https://www.fincaraiz.com.co/apartamento-en-venta-en-villa-del-campo-et-ii-dosquebradas/192345752,resto-de-colombia,Resto de Colombia,Risaralda,Dosquebradas,Villa del campo et. ii,,,4.846146797598,-75.668135140225,205000000,169000,3,2,51,,3,0,0,3,,1,Closet; Instalación de gas; Trans. Público cercano; Zona Infantil; Zona Residencial,False,inmobiliaria,BIENCO SAS,9,https://cdn2.infocasas.com.uy/repo/img/69c319401e5b1_infocdn__119869-1-1746239482jpg.jpg,2025-05-05,2026-06-13,1707,2026-07-25T21:18:27.326519+00:00,2026-07-24T10:12:09.128413+00:00
192571483,"Apartamento en Venta en El refugio, Bogotá","Apartamento de diseño con impactante vista sobre toda la ciudad.  Al ingresar nos recibe la agradable zona social conformada por salón comedor en un solo espacio con moderna chimenea a gas.  El diseño interior y los acabados de altísima calidad conforman una atmósfera agradable y contemporánea.  Los grandes ventanales aportan mucha luminosidad y la gran vista juega un papel  importante en el diseño de este exclusivo apartamento.  La moderna cocina tipo americana se integra de manera armoniosa al salón, con mesón tipo barra, electrodomésticos  de alta gama y muebles de alacenas y mesones en materiales de alta calidad.  Cuenta en esta zona con un agradable espacio tipo family room o estudio, ideal para ver televisión o trabajar en casa.  En la zona privada encontramos la amplia habitación con moderno baño en suite y excelente walk-in closet.  Cuenta con un baño social y un depósito dentro del apartamento.  Complementa esta excelente propiedad dos parqueaderos.  El edificio cuenta con dos ascensores y parqueaderos de visitantes.",Diagonal 91 #4B-65,https://www.fincaraiz.com.co/apartamento-en-venta-en-el-refugio-bogota/192571483,resto-de-colombia,Resto de Colombia,"Bogotá, d.c.",Bogotá,El refugio,,Zona nororiental,4.6691199,-74.0428734,1550000000,1000000,1,2,181,181,6,9,0,4,,2,Ascensor; Ascensor(es) inteligente(s); Bahía exterior de parqueo; Barra estilo americano; Baño Auxiliar; Baño de Servicio; Baño Independiente; Baños comunales; Baños Mixtos; Calentador; Canchas Deportivas; Cerca centro comercial; Cerca de Zona Urbana; Chimenea; Citófono; Closet; Cocina Integral; Cocina tipo Americano; Colegios / Universidades; Comedor; Comedor auxiliar; Control térmico; Disponibilidad WiFi; Edificio Inteligente; En conjunto cerrado; En zona residencial; Escaleras eléctricas; Estudio; Garaje / Parqueadero(s); Garaje(s); Hall de Alcobas; Instalación de gas; Locales comerciales; Panorámica un lado; Parqueadero a Nivel; Parques cercanos; Piso en Baldosa /  Mármol; Piso en cemento; Planta Eléctrica; Planta Eléctrica; Portería / Recepción; Pozo de agua natural; Salón Comunal; Salón de Juegos; Senderos ecológicos; Sensor de movimiento; Servicio de Internet; Servicio de Lavandería; Servicios independientes; Servicios Públicos; Shut de basura; Supermercados / C.Comerciales; Sístema de riego; Todos los Servicios; Trans. Público cercano; Ventilación Natural; Vigilancia privada 24*7; Zona Campestre; Zona Comercial; Zona de lavandería; Zona Residencial; Área Urbana,False,inmobiliaria,Engel & Völkers,15,https://cdn2.infocasas.com.uy/repo/img/690297cd89c36_infocdn__12b2ef0d-4f5f-4a32-ac2a-3dd501db481ejpg.jpg,2025-06-26,2026-06-13,1707,2026-07-25T21:18:27.326536+00:00,2026-07-24T10:12:09.128413+00:00
193192879,"Apartamento en Venta en Los rosales, Bogotá","Magnifico apartamento en sector de alta valorización, con amplia zona social, espacios generosos y de fácil acceso. Cerca al corazón financiero de Bogotá y sector seguro.   tres alcobas, tres baños. Comodas vias de acceso. ***",CR 1 ESTE 77 91 AP 402,https://www.fincaraiz.com.co/apartamento-en-venta-en-los-rosales-bogota/193192879,resto-de-colombia,Resto de Colombia,"Bogotá, d.c.",Bogotá,Los rosales,,Zona nororiental,4.6578304,-74.0475961,1850000000,3500000,3,3,233.24,233.24,6,0,0,5,,2,Ascensor; Chimenea; Citófono; Closet; Comedor; Cuarto de servicio; Estudio; Piso en Madera; Sobre vía secundaria; Terraza; Vigilancia 24x7,False,inmobiliaria,JCO INVERSIONES SAS,15,https://cdn2.infocasas.com.uy/repo/img/696aa619b07f9_infocdn__ozuldgbxmfvthxtt8fmw3bl0eaeqijyrzdq3ye4yb-ln086z48a3sl6ea0hh-9dpmekwz2odnnskfxaseonjg-4hl2iv9-muvizfl5w8elwv.jpeg,2025-12-11,2026-06-13,1707,2026-07-25T21:18:27.326550+00:00,2026-07-24T10:12:09.128413+00:00
193261481,"Apartamento en Venta en El Poblado, Medellín","Este apartamento de 93 m² aproximadamente, en proyecto para entrega en el año 2029 está disponible para venta. Se entrega completamente amoblada y dotada, ideal para inversión con operación administrada. Ofrece:
-	Operación hotelera profesional y diseño optimizado con operador exclusivo de rango internacional
-	Amenidades de alto impacto comercial:
-	Rooftop con vista panorámica, piscina y jacuzzi, spa y espacios wellness, gimnasio, business center, lobby con galería de arte, zona de lavandería, parqueaderos, gastronomía y 6 locales comerciales, además de una experiencia gastronómica de 6 restaurantes.
-	Retorno de la inversión y rentabilidad
-	Renta hotelera: generada a través de un operador exclusivo, dentro del sector con mayor porcentaje de ocupación hotelera de la ciudad.
-	Renta comercial: el propietario recibe un porcentaje de retorno mensual basado en el rendimiento de los diferentes negocios del complejo.
-	 Rentabilidad proyectada: hasta 14% efectivo anual sobre el valor de la inversión.","Cra. 45 # 7-159, El Poblado, Medellín, El Poblado, Medellín, Antioquia, Colombia",https://www.fincaraiz.com.co/apartamento-en-venta-en-el-poblado-medellin/193261481,resto-de-colombia,Resto de Colombia,Antioquia,Medellín,El Poblado,,Suroriente,6.2107,-75.57533,1116000000,0,2,3,93,93,6,1,0,1,,0,Acceso Pavimentado; Alarma Contra Incendio; Ascensor(es) inteligente(s); Bahía exterior de parqueo; Barra estilo americano; Baño Auxiliar; Baño de Servicio; Baño Independiente; Baños comunales; Baños Mixtos; Calentador; Canchas Deportivas; Cerca centro comercial; Cerca de Zona Urbana; Circuito cerrado de TV; Citófono; Closet; Cocina Integral; Cocina tipo Americano; Colegios / Universidades; Comedor; Comedor auxiliar; Control térmico; Disponibilidad WiFi; Edificio Inteligente; En conjunto cerrado; En zona residencial; Escaleras eléctricas; Garaje / Parqueadero(s); Garaje(s); Hall de Alcobas; Instalación de gas; Locales comerciales; Panorámica un lado; Parqueadero a Nivel; Parques cercanos; Piso en Baldosa /  Mármol; Piso en cemento; Planta Eléctrica; Portería / Recepción; Pozo de agua natural; Salón Comunal; Senderos ecológicos; Sensor de movimiento; Servicio de Internet; Servicio de Lavandería; Servicios independientes; Servicios Públicos; Shut de basura; Supermercados / C.Comerciales; Sístema de riego; Todos los Servicios; Trans. Público cercano; Ventilación Natural; Zona Campestre; Zona Comercial; Zona de lavandería; Zona Residencial; Área Urbana,False,inmobiliaria,Engel & Völkers,14,https://cdn2.infocasas.com.uy/repo/img/698a2eec3cda0_infocdn__583215fa-3058-4446-8662-e5e02ead3f37jpg.jpg,2026-01-09,2026-06-13,1707,2026-07-25T21:18:27.326568+00:00,2026-07-24T10:12:09.128413+00:00
193192375,"Apartamento en Venta en Rincon del chico, Bogotá","Apartamento con vista exterior nuevo y muy iluminado ubicado en el Rincón del Chico, tiene tres habitaciones, tres baños, sala comedor, cocina abierta y dos garajes independientes. El conjunto tiene zona bbq, gimnasio y salón comunal ***",CL 104A 11B 45 AP 305,https://www.fincaraiz.com.co/apartamento-en-venta-en-rincon-del-chico-bogota/193192375,resto-de-colombia,Resto de Colombia,"Bogotá, d.c.",Bogotá,Rincon del chico,Usaquen,Zona nororiental,4.6871952,-74.0431856,1060000000,1400000,3,3,132.55,132.55,4,3,0,3,,2,Ascensor; Balcón; Caldera; Cerca a sector comercial; Citófono; Closet; Cocina Integral; Comedor; Cómodas vias de acceso; Estudio; Garaje Cubierto; Gimnasio; Piso en Baldosa /  Mármol; Portería / Vigilancia; Salón Comunal; Servicios Públicos; Trans. Público cercano; Ventilación Natural; Vigilancia 24x7; Vigilancia privada 24*7; Zona de BBQ; Zona de lavandería; Zona Residencial,False,inmobiliaria,JCO INVERSIONES SAS,25,https://cdn2.infocasas.com.uy/repo/img/69d3e942eccf7_infocdn__9rxlpt2h8xqazl-39asx-5ofuvoskozx6fg4fwweb9eikpdwcxfivp3utfy1iyiiwra0w2nhjmrpwgi5-xhmjav-tqvg7jiqirafxhpobr09.jpeg,2025-12-11,2026-06-13,1707,2026-07-25T21:18:27.326583+00:00,2026-07-24T10:12:09.128413+00:00
193719769,"Apartamento en Venta en Calle larga, Sabaneta","Excelente apartamento, cuenta con  4 habitaciones, 2 habitaciones principales con baño privado, cocina integra, sala, comedor, balcón, salón de entretenimiento o oficina, terraza amplia, buenos acabados, excelente iluminación, cerca a zona comercia,centros comerciales,cómodas vías de acceso, bombas de gasolina, cerca al parque principal.  ***",CALLE-,https://www.fincaraiz.com.co/apartamento-en-venta-en-calle-larga-sabaneta/193719769,resto-de-colombia,Resto de Colombia,Antioquia,Sabaneta,Calle larga,,,6.1527703,-75.6204468,590000000,0,4,3,145,145,3,0,0,3,,1,Alcantarillado; Balcón; Baño Auxiliar; Bombas de gasolina; Cableado de Red; Calentador; Cerca a sector comercial; Cerca centro comercial; Cerca de Zona Urbana; Citófono; Closet; Cocina Integral; Colegios / Universidades; Comedor; Cómodas vias de acceso; Depósito / Bodega; En Edificio; En zona Comercial; En zona residencial; Garaje Cubierto; Instalación de gas; Parques cercanos; Piso en Baldosa /  Mármol; Puerta de seguridad; Restaurantes; Servicios Públicos; Sobre vía secundaria; Supermercados / C.Comerciales; Terraza; Todos los Servicios; Trans. Público cercano; Ventilación Natural; Zona Residencial; Árboles frutales; Área Urbana,False,inmobiliaria,Arrendamientos Envigado,16,https://cdn2.infocasas.com.uy/repo/img/6a01fab05634b_infocdn__973ef86c-61af-4cca-b43a-2d858917649b.jpeg,2026-05-07,2026-06-13,1707,2026-07-25T21:18:27.326598+00:00,2026-07-24T10:12:09.128413+00:00
